AttributeX,AttributeY,AttributeZ,AttributeT,Class,Class,Class,Class
-0.150045,-0.33878,-0.921205,0.99293,1,2,3,4
-0.1499,-0.339805,-0.91861,0.99088,1,2,3,4
-0.156345,-0.39792,-0.89691,0.99393,1,2,3,4
-0.162955,-0.426455,-0.886575,0.997255,1,2,3,4
-0.162355,-0.422385,-0.888865,0.99743,1,2,3,4
-0.160895,-0.420815,-0.88949,0.99714,1,2,3,4
-0.161275,-0.416645,-0.890335,0.99622,1,2,3,4
-0.1595,-0.414595,-0.889185,0.994035,1,2,3,4
-0.15498,-0.412345,-0.88873,0.992,1,2,3,4
-0.15565,-0.41058,-0.893605,0.99578,1,2,3,4
-0.160125,-0.40947,-0.892365,0.99495,1,2,3,4
-0.155495,-0.40409,-0.895705,0.99498,1,2,3,4
-0.151995,-0.34882,-0.9247,1.00009,1,2,3,4
-0.15901,-0.34205,-0.91643,0.99109,1,2,3,4
-0.1443,-0.33029,-0.92397,0.99194,1,2,3,4
-0.14245,-0.327695,-0.92422,0.99112,1,2,3,4
-0.130655,-0.32943,-0.926365,0.991975,1,2,3,4
-0.145285,-0.328945,-0.924265,0.991815,1,2,3,4
-0.147445,-0.324595,-0.926055,0.99246,1,2,3,4
-0.14512,-0.31232,-0.92881,0.99096,1,2,3,4
-0.15612,-0.31019,-0.93178,0.994745,1,2,3,4
-0.1501,-0.265655,-0.94671,0.99482,1,2,3,4
-0.15626,-0.264555,-0.943895,0.992705,1,2,3,4
-0.15259,-0.265445,-0.94501,0.99344,1,2,3,4
-0.153915,-0.265195,-0.94528,0.99389,1,2,3,4
-0.152595,-0.26687,-0.94457,0.993375,1,2,3,4
-0.152125,-0.26707,-0.943385,0.992235,1,2,3,4
-0.152295,-0.266925,-0.94421,0.99306,1,2,3,4
-0.15186,-0.272335,-0.94254,0.992865,1,2,3,4
-0.1509,-0.264365,-0.94581,0.993605,1,2,3,4
-0.15186,-0.277305,-0.94137,0.99316,1,2,3,4
-0.15599,-0.2975,-0.933365,0.99201,1,2,3,4
-0.15765,-0.319215,-0.925265,0.991455,1,2,3,4
-0.158715,-0.32864,-0.920645,0.9911,1,2,3,4
-0.16112,-0.33761,-0.917705,0.99104,1,2,3,4
-0.16005,-0.337275,-0.91839,0.991325,1,2,3,4
-0.16231,-0.33125,-0.920265,0.991495,1,2,3,4
-0.168235,-0.327255,-0.91974,0.990645,1,2,3,4
-0.16666,-0.33069,-0.919395,0.99119,1,2,3,4
-0.166305,-0.33232,-0.919495,0.99178,1,2,3,4
-0.16563,-0.33123,-0.92008,0.99186,1,2,3,4
-0.166185,-0.33227,-0.91936,0.991605,1,2,3,4
-0.1664,-0.332005,-0.919745,0.99189,1,2,3,4
-0.16815,-0.33191,-0.92007,0.99247,1,2,3,4
-0.166315,-0.333035,-0.920485,0.992905,1,2,3,4
-0.16768,-0.33301,-0.922775,0.99529,1,2,3,4
-0.170085,-0.33359,-0.92088,0.994155,1,2,3,4
-0.169455,-0.331825,-0.92071,0.99329,1,2,3,4
-0.171015,-0.333335,-0.91979,0.993185,1,2,3,4
-0.169585,-0.331375,-0.920545,0.992935,1,2,3,4
-0.17104,-0.329845,-0.92057,0.992715,1,2,3,4
-0.170755,-0.33089,-0.920505,0.99295,1,2,3,4
-0.17065,-0.333385,-0.917345,0.99092,1,2,3,4
-0.17678,-0.401275,-0.89279,0.994985,1,2,3,4
-0.178135,-0.42578,-0.884265,0.99753,1,2,3,4
-0.178665,-0.4211,-0.88594,0.99707,1,2,3,4
-0.17827,-0.41922,-0.88698,0.997145,1,2,3,4
-0.176765,-0.418175,-0.88786,0.997235,1,2,3,4
-0.179195,-0.41651,-0.889345,0.99831,1,2,3,4
-0.17675,-0.425325,-0.8912,1.0033,1,2,3,4
-0.179175,-0.42749,-0.88396,0.998205,1,2,3,4
-0.17713,-0.423885,-0.885875,0.997925,1,2,3,4
-0.177695,-0.406345,-0.890875,0.99527,1,2,3,4
-0.16681,-0.351075,-0.91284,0.99245,1,2,3,4
-0.17131,-0.33984,-0.91569,0.991745,1,2,3,4
-0.15423,-0.33897,-0.91817,0.99086,1,2,3,4
-0.176165,-0.339115,-0.914045,0.990905,1,2,3,4
-0.181485,-0.339635,-0.914405,0.992455,1,2,3,4
-0.17485,-0.339855,-0.91454,0.99152,1,2,3,4
-0.17553,-0.338035,-0.91614,0.992185,1,2,3,4
-0.176995,-0.339435,-0.915475,0.992345,1,2,3,4
-0.17784,-0.3199,-0.92222,0.992425,1,2,3,4
-0.176765,-0.297355,-0.92716,0.98966,1,2,3,4
-0.169955,-0.287335,-0.923905,0.982495,1,2,3,4
-0.1768,-0.26843,-0.939175,0.99329,1,2,3,4
-0.169405,-0.255325,-0.944685,0.99329,1,2,3,4
-0.170435,-0.2605,-0.943495,0.993565,1,2,3,4
-0.17194,-0.25854,-0.9437,0.99346,1,2,3,4
-0.16978,-0.25866,-0.944355,0.99378,1,2,3,4
-0.17369,-0.257925,-0.943955,0.99393,1,2,3,4
-0.174435,-0.257195,-0.94503,0.9949,1,2,3,4
-0.173745,-0.26341,-0.941555,0.993135,1,2,3,4
-0.16971,-0.25454,-0.94617,0.99441,1,2,3,4
-0.17156,-0.27724,-0.938585,0.993735,1,2,3,4
-0.173345,-0.291245,-0.93328,0.99299,1,2,3,4
-0.17646,-0.316415,-0.92351,0.992145,1,2,3,4
-0.17768,-0.321465,-0.921125,0.99253,1,2,3,4
-0.179465,-0.33132,-0.917815,0.99217,1,2,3,4
-0.179295,-0.33236,-0.917495,0.99214,1,2,3,4
-0.17959,-0.33382,-0.916745,0.99201,1,2,3,4
-0.178635,-0.33234,-0.916775,0.991375,1,2,3,4
-0.180085,-0.33199,-0.91674,0.99152,1,2,3,4
-0.17942,-0.333565,-0.91653,0.99175,1,2,3,4
-0.17772,-0.331885,-0.91775,0.991975,1,2,3,4
-0.17946,-0.331575,-0.91777,0.992205,1,2,3,4
-0.18076,-0.332195,-0.91705,0.991995,1,2,3,4
-0.18054,-0.32688,-0.92178,0.994595,1,2,3,4
-0.180905,-0.32754,-0.920145,0.99334,1,2,3,4
-0.18035,-0.33005,-0.91852,0.99253,1,2,3,4
-0.181075,-0.33104,-0.918015,0.99251,1,2,3,4
-0.180525,-0.330575,-0.918875,0.993075,1,2,3,4
-0.17963,-0.331495,-0.91811,0.992525,1,2,3,4
-0.179835,-0.33246,-0.917965,0.992745,1,2,3,4
-0.18042,-0.331645,-0.918135,0.992755,1,2,3,4
-0.179555,-0.33754,-0.914405,0.99117,1,2,3,4
-0.184755,-0.40635,-0.889065,0.99519,1,2,3,4
-0.186925,-0.424755,-0.883545,0.998005,1,2,3,4
-0.18662,-0.418915,-0.885335,0.99705,1,2,3,4
-0.187025,-0.418005,-0.88564,0.99704,1,2,3,4
-0.186005,-0.414005,-0.88572,0.995255,1,2,3,4
-0.187235,-0.4131,-0.88628,0.99567,1,2,3,4
-0.186005,-0.41187,-0.88604,0.9947,1,2,3,4
-0.18865,-0.40901,-0.885675,0.99369,1,2,3,4
-0.18454,-0.39974,-0.89305,0.99577,1,2,3,4
-0.18785,-0.387915,-0.895175,0.993585,1,2,3,4
-0.18098,-0.335405,-0.916445,0.99279,1,2,3,4
-0.180395,-0.32128,-0.920605,0.991655,1,2,3,4
-0.1789,-0.320905,-0.92119,0.99178,1,2,3,4
-0.19656,-0.32073,-0.916645,0.99096,1,2,3,4
-0.19824,-0.32091,-0.91655,0.991185,1,2,3,4
-0.18264,-0.31931,-0.92134,0.992215,1,2,3,4
-0.180045,-0.32157,-0.919855,0.991055,1,2,3,4
-0.1832,-0.32221,-0.920985,0.99283,1,2,3,4
-0.18317,-0.322185,-0.92027,0.99218,1,2,3,4
-0.16387,-0.319315,-0.923535,0.9909,1,2,3,4
-0.17728,-0.320445,-0.922525,0.992635,1,2,3,4
-0.18475,-0.316385,-0.92476,0.994835,1,2,3,4
-0.17549,-0.305,-0.929575,0.99416,1,2,3,4
-0.178325,-0.289085,-0.93386,0.993935,1,2,3,4
-0.17765,-0.255365,-0.943725,0.99378,1,2,3,4
-0.17316,-0.25722,-0.945495,0.99514,1,2,3,4
-0.1772,-0.252945,-0.945535,0.99476,1,2,3,4
-0.172355,-0.25439,-0.946295,0.99502,1,2,3,4
-0.17743,-0.25302,-0.944785,0.99412,1,2,3,4
-0.176275,-0.25322,-0.945965,0.995055,1,2,3,4
-0.176875,-0.251115,-0.946185,0.994825,1,2,3,4
-0.17753,-0.25771,-0.94307,0.99368,1,2,3,4
-0.17625,-0.249145,-0.947345,0.9953,1,2,3,4
-0.178035,-0.271015,-0.9384,0.993015,1,2,3,4
-0.179155,-0.283885,-0.93459,0.99309,1,2,3,4
-0.18098,-0.317465,-0.922375,0.99219,1,2,3,4
-0.18195,-0.306565,-0.925645,0.99295,1,2,3,4
-0.186705,-0.328725,-0.917545,0.99238,1,2,3,4
-0.18828,-0.328665,-0.917385,0.992515,1,2,3,4
-0.184955,-0.330975,-0.917155,0.992455,1,2,3,4
-0.185415,-0.33025,-0.917005,0.992165,1,2,3,4
-0.186395,-0.328715,-0.91697,0.991765,1,2,3,4
-0.187835,-0.32876,-0.91726,0.992365,1,2,3,4
-0.185555,-0.332215,-0.916185,0.99205,1,2,3,4
-0.18406,-0.331845,-0.91639,0.991905,1,2,3,4
-0.182805,-0.33352,-0.91856,0.994225,1,2,3,4
-0.183945,-0.33336,-0.9173,0.99315,1,2,3,4
-0.18351,-0.33321,-0.917235,0.99301,1,2,3,4
-0.184865,-0.33036,-0.917575,0.992575,1,2,3,4
-0.18563,-0.33052,-0.918065,0.993255,1,2,3,4
-0.183865,-0.330985,-0.9184,0.993375,1,2,3,4
-0.183645,-0.3305,-0.918285,0.99308,1,2,3,4
-0.18471,-0.33157,-0.917665,0.993065,1,2,3,4
-0.1836,-0.3311,-0.917965,0.992945,1,2,3,4
-0.183585,-0.330775,-0.9181,0.992985,1,2,3,4
-0.18529,-0.331025,-0.916045,0.991505,1,2,3,4
-0.18655,-0.32974,-0.91592,0.991155,1,2,3,4
-0.18911,-0.391685,-0.895215,0.99588,1,2,3,4
-0.19215,-0.420815,-0.88394,0.99773,1,2,3,4
-0.19408,-0.417615,-0.88484,0.997525,1,2,3,4
-0.19177,-0.41602,-0.886185,0.99763,1,2,3,4
-0.190455,-0.414815,-0.886555,0.99719,1,2,3,4
-0.190855,-0.416385,-0.88591,0.99736,1,2,3,4
-0.191015,-0.41875,-0.886455,0.998865,1,2,3,4
-0.189685,-0.417165,-0.885775,0.997455,1,2,3,4
-0.190355,-0.372545,-0.900065,0.99361,1,2,3,4
-0.174745,-0.33162,-0.917835,0.99173,1,2,3,4
-0.180375,-0.338655,-0.914075,0.991425,1,2,3,4
-0.180045,-0.339465,-0.915195,0.992685,1,2,3,4
-0.18535,-0.335505,-0.91489,0.99207,1,2,3,4
-0.184625,-0.333825,-0.916295,0.99274,1,2,3,4
-0.18725,-0.332055,-0.915635,0.992065,1,2,3,4
-0.18389,-0.33623,-0.91478,0.99195,1,2,3,4
-0.190075,-0.33171,-0.91478,0.99159,1,2,3,4
-0.18369,-0.333065,-0.915,0.991155,1,2,3,4
-0.18959,-0.330895,-0.91596,0.99229,1,2,3,4
-0.189605,-0.33156,-0.914785,0.99141,1,2,3,4
-0.18515,-0.33343,-0.91609,0.992325,1,2,3,4
-0.188765,-0.33648,-0.91647,0.99445,1,2,3,4
-0.181125,-0.33979,-0.91654,0.994255,1,2,3,4
-0.193665,-0.342975,-0.910265,0.99203,1,2,3,4
-0.202055,-0.39217,-0.89108,0.99446,1,2,3,4
-0.19724,-0.386655,-0.89463,0.994525,1,2,3,4
-0.19795,-0.340535,-0.90881,0.990565,1,2,3,4
-0.19139,-0.33336,-0.917315,0.994615,1,2,3,4
-0.190395,-0.30193,-0.92502,0.991925,1,2,3,4
-0.1993,-0.299515,-0.9226,0.990395,1,2,3,4
-0.185285,-0.27299,-0.931835,0.989195,1,2,3,4
-0.19789,-0.242075,-0.94326,0.99431,1,2,3,4
-0.18863,-0.252025,-0.941855,0.993145,1,2,3,4
-0.18859,-0.250365,-0.94383,0.994605,1,2,3,4
-0.19059,-0.25117,-0.944095,0.995385,1,2,3,4
-0.188265,-0.25344,-0.942405,0.993935,1,2,3,4
-0.19689,-0.25532,-0.940675,0.994425,1,2,3,4
-0.19462,-0.262615,-0.93895,0.99437,1,2,3,4
-0.19496,-0.25652,-0.939925,0.993775,1,2,3,4
-0.19367,-0.25355,-0.941905,0.994565,1,2,3,4
-0.19438,-0.27862,-0.93303,0.993115,1,2,3,4
-0.19676,-0.290775,-0.928245,0.992585,1,2,3,4
-0.19626,-0.29681,-0.925995,0.99235,1,2,3,4
-0.197545,-0.325635,-0.916135,0.992525,1,2,3,4
-0.198525,-0.325545,-0.91618,0.992395,1,2,3,4
-0.1989,-0.32294,-0.91671,0.992115,1,2,3,4
-0.19801,-0.325605,-0.91626,0.99234,1,2,3,4
-0.192805,-0.30556,-0.923605,0.991855,1,2,3,4
-0.19378,-0.315635,-0.920555,0.992265,1,2,3,4
-0.20637,-0.323745,-0.915215,0.99249,1,2,3,4
-0.209205,-0.32263,-0.914525,0.99212,1,2,3,4
-0.20581,-0.322785,-0.91537,0.992215,1,2,3,4
-0.20574,-0.325995,-0.914785,0.992735,1,2,3,4
-0.20402,-0.32723,-0.917075,0.994865,1,2,3,4
-0.20352,-0.327855,-0.915525,0.99355,1,2,3,4
-0.202705,-0.32846,-0.914815,0.99293,1,2,3,4
-0.1998,-0.331095,-0.914615,0.993045,1,2,3,4
-0.195015,-0.33426,-0.91355,0.99214,1,2,3,4
-0.195775,-0.3352,-0.913335,0.992395,1,2,3,4
-0.1958,-0.33588,-0.91389,0.993165,1,2,3,4
-0.19776,-0.354755,-0.903505,0.990895,1,2,3,4
-0.200395,-0.42199,-0.880295,0.996595,1,2,3,4
-0.200955,-0.42508,-0.879535,0.997305,1,2,3,4
-0.20312,-0.42058,-0.881415,0.997545,1,2,3,4
-0.20383,-0.41918,-0.88137,0.99708,1,2,3,4
-0.213345,-0.41865,-0.88002,0.99765,1,2,3,4
-0.22641,-0.41965,-0.87569,0.997115,1,2,3,4
-0.23168,-0.41381,-0.87224,0.992905,1,2,3,4
-0.216935,-0.408345,-0.883705,0.99775,1,2,3,4
-0.21159,-0.396205,-0.892685,0.99989,1,2,3,4
-0.188765,-0.378565,-0.90499,1.0004,1,2,3,4
-0.179545,-0.326995,-0.92057,0.99377,1,2,3,4
-0.192465,-0.32284,-0.91984,0.993845,1,2,3,4
-0.19441,-0.32969,-0.92059,0.99704,1,2,3,4
-0.18561,-0.322035,-0.91267,0.98569,1,2,3,4
-0.193465,-0.314515,-0.91756,0.98915,1,2,3,4
-0.19096,-0.325405,-0.925395,0.999595,1,2,3,4
-0.197135,-0.32435,-0.91745,0.993,1,2,3,4
-0.186515,-0.31953,-0.9195,0.991405,1,2,3,4
-0.203955,-0.32002,-0.91482,0.99076,1,2,3,4
-0.22395,-0.32588,-0.914255,0.9966,1,2,3,4
-0.20395,-0.345385,-0.90492,0.990315,1,2,3,4
-0.20252,-0.345815,-0.911885,0.996475,1,2,3,4
-0.199275,-0.368315,-0.905595,0.99884,1,2,3,4
-0.216165,-0.32217,-0.91687,0.99616,1,2,3,4
-0.208795,-0.319345,-0.918395,0.99492,1,2,3,4
-0.21519,-0.315665,-0.91912,0.995455,1,2,3,4
-0.2214,-0.30804,-0.918405,0.99399,1,2,3,4
-0.240745,-0.31547,-0.91173,0.994815,1,2,3,4
-0.245545,-0.30642,-0.913815,0.994735,1,2,3,4
-0.239695,-0.30328,-0.916515,0.99472,1,2,3,4
-0.23956,-0.30618,-0.91576,0.994925,1,2,3,4
-0.2459,-0.29717,-0.917045,0.99488,1,2,3,4
-0.24783,-0.30939,-0.911335,0.99396,1,2,3,4
-0.24911,-0.325515,-0.905075,0.993635,1,2,3,4
-0.249845,-0.345815,-0.89648,0.992905,1,2,3,4
-0.249755,-0.35379,-0.893255,0.993505,1,2,3,4
-0.257195,-0.357375,-0.890065,0.993045,1,2,3,4
-0.26227,-0.35438,-0.889275,0.99255,1,2,3,4
-0.26198,-0.35391,-0.890225,0.99318,1,2,3,4
-0.260765,-0.353715,-0.889985,0.99253,1,2,3,4
-0.25831,-0.357255,-0.889915,0.99316,1,2,3,4
-0.25283,-0.359415,-0.89317,0.995465,1,2,3,4
-0.250975,-0.35984,-0.89169,0.993735,1,2,3,4
-0.25142,-0.36272,-0.890315,0.993725,1,2,3,4
-0.25043,-0.361245,-0.89109,0.99357,1,2,3,4
-0.251285,-0.35951,-0.888765,0.991165,1,2,3,4
-0.25115,-0.361595,-0.88978,0.992715,1,2,3,4
-0.24899,-0.361265,-0.890655,0.99291,1,2,3,4
-0.24699,-0.362935,-0.890575,0.992895,1,2,3,4
-0.22668,-0.39819,-0.879665,0.99334,1,2,3,4
-0.206175,-0.46025,-0.85504,0.993155,1,2,3,4
-0.180135,-0.431835,-0.874455,0.993085,1,2,3,4
-0.170151042,-0.431786458,-0.876098958,0.993114583,1,2,3,4
0.5103,0.025855,-0.320955,1.183455,1,2,3,4
0.69073,0.96414,0.335975,1.27242,1,2,3,4
0.93289,0.799735,0.502165,1.359935,1,2,3,4
-0.03285,0.725,0.08248,0.97044,1,2,3,4
-0.08391,0.019915,-0.71522,0.99982,1,2,3,4
-0.08298,-0.358885,-0.944895,1.013885,1,2,3,4
-0.08563,-0.35638,-0.92721,0.99713,1,2,3,4
-0.0958,-0.379705,-0.87275,0.95679,1,2,3,4
-0.08133,-0.37697,-0.915545,0.993875,1,2,3,4
-0.04917,-0.35776,-0.94548,1.012,1,2,3,4
-0.076665,-0.38983,-0.916645,0.99897,1,2,3,4
-0.079045,-0.41536,-0.907705,1.00114,1,2,3,4
-0.05859,-0.44343,-0.8677,0.97783,1,2,3,4
-0.160125,-0.3004,-0.913625,0.99057,5,6,7,8
-0.073515,-0.324505,-0.925695,0.98925,5,6,7,8
-0.134295,-0.470545,-0.8298,1.000775,5,6,7,8
-0.0674,-0.727155,-0.663875,0.988505,5,6,7,8
-0.05374,-0.666585,-0.731625,0.99417,5,6,7,8
-0.05342,-0.63569,-0.73694,0.981375,5,6,7,8
0.827015,0.306905,0.275235,1.05883,5,6,7,8
0.76521,0.558185,0.356005,1.020295,5,6,7,8
0.81324,0.477185,0.38639,1.029685,5,6,7,8
0.7803,0.551585,0.342695,1.02075,5,6,7,8
0.769485,0.522875,0.41863,1.024535,5,6,7,8
0.65591,0.580905,0.458935,1.00694,5,6,7,8
0.613785,0.63796,0.473205,1.00848,5,6,7,8
0.73038,0.434465,0.531855,1.01315,5,6,7,8
0.799395,0.48026,0.4652,1.05456,5,6,7,8
0.783995,0.54618,0.41034,1.047715,5,6,7,8
0.76112,0.525905,0.38123,1.00406,5,6,7,8
0.778025,0.55953,0.35748,1.030785,5,6,7,8
0.760305,0.57312,0.32371,1.00744,5,6,7,8
0.345975,-0.1891,-0.47336,1.00691,5,6,7,8
-0.068025,-0.89934,-0.380555,0.995755,5,6,7,8
-0.09402,-0.778585,-0.564305,0.981385,5,6,7,8
0.80167,0.650435,0.20552,1.232365,5,6,7,8
0.70708,0.67211,0.339405,1.042745,5,6,7,8
0.70797,0.703005,0.39185,1.087315,5,6,7,8
0.699155,0.628615,0.35944,1.0086,5,6,7,8
0.681375,0.65301,0.348395,1.007135,5,6,7,8
0.68969,0.668125,0.32172,1.01621,5,6,7,8
0.74417,0.630585,0.3428,1.046345,5,6,7,8
0.717945,0.637545,0.352445,1.0274,5,6,7,8
0.7918,0.567215,0.104255,1.009815,5,6,7,8
0.759135,0.56222,0.424715,1.0445,5,6,7,8
0.69711,0.603495,0.384715,0.99962,5,6,7,8
0.71878,0.606715,0.36075,1.01247,5,6,7,8
0.30468,-0.17314,-0.74808,0.990235,5,6,7,8
-0.049905,-0.481565,-0.855505,0.987705,5,6,7,8
-0.10511,-0.42082,-0.89127,0.99793,5,6,7,8
-0.058335,-0.32055,-0.91863,0.99692,5,6,7,8
0.07677,-0.32815,-0.931825,0.993655,5,6,7,8
0.430445,-0.045385,-0.602455,1.003355,5,6,7,8
0.52192,0.01112,-0.463945,1.016705,5,6,7,8
0.570505,0.33908,-0.521305,1.148835,5,6,7,8
0.771345,0.430565,-0.098135,0.96071,5,6,7,8
0.478845,0.16425,-0.502635,1.003795,5,6,7,8
0.049185,0.055585,-0.97269,0.97569,5,6,7,8
0.05344,0.05648,-0.99092,0.99392,5,6,7,8
0.06249,0.05006,-0.98051,0.98388,5,6,7,8
0.07241,0.038605,-0.996785,1.000145,5,6,7,8
0.07786,0.030795,-0.99082,0.994375,5,6,7,8
0.08676,0.00906,-1.013135,1.017135,5,6,7,8
0.08254,0.010345,-0.995865,0.999555,5,6,7,8
0.05328,0.01233,-0.98047,0.9822,5,6,7,8
-0.094805,-0.14157,-0.923205,0.98064,5,6,7,8
0.016965,-0.399335,-0.83191,1.000435,5,6,7,8
-0.11538,-0.73788,-0.656815,0.99773,5,6,7,8
0.401745,-0.19798,-0.27822,1.0853,5,6,7,8
0.68031,0.671675,0.43119,1.07314,5,6,7,8
0.38441,-0.276995,-0.635965,1.011085,5,6,7,8
0.097935,-0.46326,-0.869155,0.992015,5,6,7,8
0.08542,-0.386585,-0.90545,0.989875,5,6,7,8
0.080565,-0.40697,-0.887015,0.980705,5,6,7,8
-0.2581,0.533245,-0.42184,0.98066,5,6,7,8
-0.513505,0.839385,-0.10391,1.00029,5,6,7,8
-0.43543,0.69219,-0.203185,1.043485,5,6,7,8
0.041165,-0.397645,-0.81019,0.90421,5,6,7,8
0.064105,-0.426385,-0.812165,0.91988,5,6,7,8
0.06061,-0.36956,-0.866035,0.943535,5,6,7,8
0.039125,-0.331555,-1.00937,1.063705,5,6,7,8
0.09968,-0.27179,-1.10206,1.13977,5,6,7,8
0.08561,-0.23807,-1.09111,1.12074,5,6,7,8
0.07811,-0.20205,-1.036635,1.058935,5,6,7,8
0.078545,-0.206,-1.096845,1.11899,5,6,7,8
0.05389,-0.144385,-1.250955,1.26263,5,6,7,8
-0.292825,-0.10703,-0.961445,1.06212,5,6,7,8
-0.42176,-0.26593,-0.770755,0.98932,5,6,7,8
-0.025131579,-0.360078947,-0.879473684,0.957644737,5,6,7,8
-0.15878,0.0431,-0.571855,1.05836,5,6,7,8
-0.80143,0.42922,0.49678,1.06077,5,6,7,8
-0.79473,0.587985,0.379065,1.090635,5,6,7,8
-0.474705,0.563125,0.14681,1.19972,5,6,7,8
-0.06528,-0.33232,-0.89944,0.96092,5,6,7,8
-0.064,-0.3304,-0.9006,0.9614,5,6,7,8
-0.056,-0.328,-0.899,0.959,5,6,7,8
-0.034205,-0.371675,-0.88045,0.95771,5,6,7,8
-0.02351,-0.40622,-0.88518,0.97433,5,6,7,8
0.03883,-0.32395,-0.95908,1.014805,5,6,7,8
0.005175,-0.34621,-0.957935,1.018625,5,6,7,8
-0.047635,-0.38183,-0.961985,1.036995,5,6,7,8
-0.11406,-0.416895,-0.929045,1.02507,5,6,7,8
-0.057229167,-0.367395833,-0.9248125,0.997291667,5,6,7,8
-0.02065,-0.73141,-0.6725,0.993845,5,6,7,8
0.029,-0.777525,-0.15694,1.01582,5,6,7,8
0.08847,-0.75778,0.18183,0.997315,5,6,7,8
0.128305,-0.81658,-0.40585,0.998065,5,6,7,8
-0.21541,-0.77745,-0.34309,1.00875,5,6,7,8
-0.200605,-0.919225,-0.30349,1.03007,5,6,7,8
-0.175965,-0.756275,-0.563755,1.01729,5,6,7,8
-0.066185,-0.890515,-0.277165,1.01134,5,6,7,8
-0.436165,-0.39618,0.667385,1.029175,5,6,7,8
-0.442555,-0.3311,0.770445,1.01757,5,6,7,8
0.06791,-0.87873,-0.26031,1.01665,5,6,7,8
0.15045,-0.822295,-0.51425,1.00786,5,6,7,8
0.09555,-0.94375,-0.281495,0.998005,5,6,7,8
0.096655,-0.74806,-0.408825,1.01082,5,6,7,8
0.040495,-0.0576,-0.98207,0.9919,5,6,7,8
0.001845,-0.00405,-0.988725,0.988725,5,6,7,8
0.00188,-0.00401,-0.988595,0.988595,5,6,7,8
0.001845,-0.004045,-0.988625,0.988625,5,6,7,8
0.001705,-0.004055,-0.98891,0.98891,5,6,7,8
0.00174,-0.004115,-0.99029,0.99029,5,6,7,8
0.00168,-0.004215,-0.99054,0.99054,5,6,7,8
0.00172,-0.004385,-0.98962,0.98962,5,6,7,8
0.001735,-0.00424,-0.98955,0.98955,5,6,7,8
0.0017,-0.004395,-0.98888,0.98888,5,6,7,8
0.0017,-0.00424,-0.98782,0.98782,5,6,7,8
0.00156,-0.00434,-0.987925,0.987925,5,6,7,8
0.00176,-0.00437,-0.98882,0.98882,5,6,7,8
0.001655,-0.00436,-0.98925,0.98925,5,6,7,8
0.001675,-0.00443,-0.989625,0.989625,5,6,7,8
0.001635,-0.004265,-0.989585,0.989585,5,6,7,8
0.00158,-0.004425,-0.98958,0.98958,5,6,7,8
0.001645,-0.00428,-0.98984,0.98984,5,6,7,8
0.00174,-0.00429,-0.98992,0.98992,5,6,7,8
0.00166,-0.004215,-0.99002,0.99002,5,6,7,8
0.0016,-0.00438,-0.989795,0.989795,5,6,7,8
0.001745,-0.004375,-0.989415,0.989415,5,6,7,8
0.00168,-0.00427,-0.98985,0.98985,5,6,7,8
0.001605,-0.004355,-0.98971,0.98971,5,6,7,8
0.00167,-0.00434,-0.98982,0.98982,5,6,7,8
0.001845,-0.004445,-0.98972,0.98972,5,6,7,8
0.001455,-0.004245,-0.9899,0.9899,5,6,7,8
0.001715,-0.004285,-0.9898,0.9898,5,6,7,8
0.00167,-0.004495,-0.98988,0.98988,5,6,7,8
0.001665,-0.00434,-0.989855,0.989855,5,6,7,8
0.00165,-0.00441,-0.9899,0.9899,5,6,7,8
0.001625,-0.00433,-0.989935,0.989935,5,6,7,8
0.001675,-0.004325,-0.98993,0.98993,5,6,7,8
0.001605,-0.00424,-0.98999,0.98999,5,6,7,8
0.0017,-0.00431,-0.98983,0.98983,5,6,7,8
0.001465,-0.004415,-0.989985,0.989985,5,6,7,8
0.00164,-0.004445,-0.989845,0.989845,5,6,7,8
0.001655,-0.0045,-0.989985,0.989985,5,6,7,8
0.00154,-0.00431,-0.990085,0.990085,5,6,7,8
0.00178,-0.004355,-0.98984,0.98984,5,6,7,8
0.009455,-0.00557,-0.992885,0.99586,5,6,7,8
0.16047,-0.70998,-0.89806,1.15774,5,6,7,8
-0.18368,-0.617445,-0.62132,1.0746,5,6,7,8
-0.14174,-0.62888,-0.7648,1.000215,5,6,7,8
-0.14588,-0.63468,-0.7404,0.9864,5,6,7,8
-0.146375,-0.636965,-0.727825,0.978125,5,6,7,8
-0.1379,-0.62352,-0.76424,0.99575,5,6,7,8
-0.139385,-0.626345,-0.759085,0.994015,5,6,7,8
-0.12578,-0.6211,-0.748275,0.980625,5,6,7,8
-0.12488,-0.626895,-0.764305,0.996195,5,6,7,8
-0.127315,-0.63799,-0.76484,1.004015,5,6,7,8
-0.11443,-0.67877,-0.7221,0.99949,5,6,7,8
-0.052235,-0.434265,-0.78096,0.99259,5,6,7,8
0.001135,-0.0008,-0.99058,0.99058,5,6,7,8
0.00086,-0.001315,-0.988475,0.98848,5,6,7,8
0.00078,-0.00116,-0.98925,0.98925,5,6,7,8
0.0008,-0.001065,-0.98946,0.98946,5,6,7,8
0.00061,-0.001085,-0.98954,0.98954,5,6,7,8
0.000745,-0.001135,-0.989645,0.989645,5,6,7,8
0.00063,-0.00136,-0.99221,0.99221,5,6,7,8
0.00047,-0.001415,-0.99043,0.99043,5,6,7,8
0.00059,-0.00137,-0.990275,0.990275,5,6,7,8
0.00051,-0.001395,-0.99013,0.99013,5,6,7,8
0.00054,-0.001125,-0.99011,0.99011,5,6,7,8
